day,flux
2456644.5,3.1622776601683792e-21
2456645.25,1e-20
2456646.349,5.6234132519034906e-21
2456646.3576,3.1622776601683792e-21
2456647.22,1.7782794100389228e-22
2456647.309,1.778279410038923e-21
2456648.2167,1.778279410038923e-21
2456648.33333,3.1622776601683793e-22
2456648.399,1.778279410038923e-21
2456648.93472,5.623413251903491e-22
2456649.23056,1e-21
2456649.302,1e-21
2456649.358,1.7782794100389228e-22
2456649.388,1.778279410038923e-21
2456649.53472,1.778279410038923e-21
2456649.97986,1.778279410038923e-21
2456650.5,3.1622776601683792e-21
2456650.95972,1.778279410038923e-21
2456651.2,3.1622776601683793e-22
2456651.24,3.1622776601683793e-22
2456651.3,3.1622776601683793e-22
2456651.364,1.778279410038923e-21
2456651.41,1e-21
2456651.625,1e-21
2456652.2,1e-22
2456652.406,1e-21
2456652.94792,1.778279410038923e-21
2456653.2507,5.623413251903491e-22
2456653.3903,1.7782794100389228e-22
2456653.5,1e-22
2456654.22,1e-21
2456654.24861,1e-21
2456654.311,1e-22
2456654.32,1e-22
2456654.38611,5.623413251903491e-22
2456654.4,1e-22
2456654.4979,1e-21
2456654.5,3.1622776601683793e-22
2456654.59,5.623413251903491e-23
2456654.94444,1.7782794100389228e-22
2456655.24,1.7782794100389228e-22
2456655.2569,5.623413251903491e-23
2456655.2744,3.1622776601683793e-22
2456655.28819,1.7782794100389228e-22
2456655.63542,5.623413251903491e-22
2456655.95278,1e-21
2456656.30139,3.1622776601683793e-22
2456656.39,5.623413251903491e-23
2456656.95139,5.623413251903491e-22
2456657.3,5.623413251903491e-22
2456657.319,1.7782794100389228e-22
2456657.32917,3.1622776601683792e-21
2456657.91667,5.623413251903491e-22
2456658.248,5.623413251903491e-22
2456658.3271,1.778279410038923e-21
2456658.36,1e-22
2456658.396,3.1622776601683793e-22
2456658.93403,5.623413251903491e-22
2456659.396,1.7782794100389228e-22
2456659.93611,5.623413251903491e-22
2456660.26,3.1622776601683793e-22
2456660.3,3.1622776601683793e-22
2456660.3319,1.778279410038923e-21
2456660.396,1.7782794100389228e-22
2456661.04514,5.623413251903491e-22
2456661.2,3.1622776601683793e-22
2456661.23125,1e-21
2456661.396,1e-22
2456661.5,3.1622776601683793e-22
2456661.61111,3.1622776601683792e-21
2456662.29167,1.7782794100389228e-20
2456662.3,3.1622776601683793e-23
2456662.3063,3.1622776601683793e-22
2456662.361,1e-22
2456662.383,1e-21
2456662.399,1e-22
2456663.22,5.623413251903491e-23
2456663.375,3.1622776601683793e-23
2456664.2,1.7782794100389228e-22
2456664.29,1e-22
2456664.93472,1e-21
2456665.244,1e-22
2456667.301,1e-23
2456667.315,1.7782794100389228e-23
2456668.229,5.6234132519034906e-21
2456668.26333,5.623413251903491e-22
2456668.3,3.1622776601683793e-23
2456669.3563,1.7782794100389228e-22
2456669.375,3.1622776601683793e-23
2456670.2,1.7782794100389228e-22
2456670.2118,1.7782794100389228e-23
2456670.2542,3.1622776601683793e-22
2456670.66667,1e-23
2456671.22,5.623413251903491e-23
2456672.5,1.7782794100389228e-23
2456673.25,1.7782794100389228e-23
2456673.6,1.7782794100389228e-23
2456673.96597,1.7782794100389228e-23
2456675.2625,3.1622776601683793e-23
2456675.392,1e-23
2456675.55,5.623413251903491e-23
2456675.93194,1.7782794100389228e-23
2456676.98542,1.7782794100389228e-23
2456677.273,1e-23
2456677.293,1e-23
2456677.313,5.623413251903491e-23
2456677.316,5.623413251903491e-24
2456677.344,3.1622776601683793e-22
2456677.4799,1e-22
2456677.63542,5.623413251903491e-24
2456677.92639,1.7782794100389228e-23
2456678.38889,1.7782794100389228e-23
2456678.4736,1e-22
2456680.5,1.7782794100389228e-23
2456681.27292,3.1622776601683793e-22
2456681.32449,1e-22
2456682.02083,3.1622776601683793e-23
2456682.292,1e-23
2456682.96389,1.7782794100389228e-23
2456683.2653,3.1622776601683793e-23
2456683.397,1.7782794100389228e-23
2456683.5,5.623413251903491e-24
2456683.6049,1.7782794100389228e-23
2456684.24,1e-22
2456684.29861,3.1622776601683793e-23
2456684.32465,1e-23
2456685.375,1e-23
2456686.28125,5.623413251903491e-23
2456686.34,3.1622776601683793e-23
2456686.6,3.1622776601683793e-23
2456687.5,3.1622776601683795e-24
2456688.292,5.623413251903491e-24
2456688.50208,1e-23
2456690.0236,1e-23
2456690.2736,3.1622776601683793e-22
2456690.3,5.623413251903491e-24
2456690.69236,1e-23
2456691.04722,1e-23
2456691.308,1e-23
2456692.2,3.1622776601683793e-23
2456692.23,1.7782794100389228e-23
2456692.24306,1.7782794100389228e-23
2456692.24514,1e-23
2456692.2837,3.1622776601683793e-23
2456692.3,5.623413251903491e-23
2456693.292,1.778279410038923e-24
2456694.5,5.623413251903491e-24
2456695.2771,3.1622776601683793e-22
2456696.5,1e-23
2456698.5625,1.778279410038923e-24
2456700.3,1.778279410038923e-24
2456701.2326,5.623413251903491e-24
2456702.25,2.371373705661655e-24
2456703.2694,1.7782794100389228e-23
2456703.52986,5.623413251903491e-24
2456704.25,3.1622776601683795e-24
2456704.302,3.1622776601683795e-24
2456704.5,5.623413251903491e-24
2456705.29444,3.1622776601683795e-24
2456706.24167,1e-23
2456706.25,5.623413251903491e-24
2456709.3181,1.7782794100389228e-22
2456711.32,5.623413251903491e-22
2456712.5,3.1622776601683795e-24
2456712.67083,1.7782794100389228e-23
2456713.91389,3.1622776601683795e-24
2456715.297,5.623413251903491e-23
2456716.314,5.623413251903491e-24
2456717.5,5.623413251903491e-24
2456718.24,5.623413251903491e-23
2456718.3,5.623413251903491e-23
2456718.333,1.7782794100389228e-22
2456720.325,5.623413251903491e-22
2456720.334,5.623413251903491e-24
2456721.6,1e-23
2456725.2409,1.7782794100389228e-23
2456725.26,5.623413251903491e-24
2456725.2944,1.778279410038923e-21
2456727.4,1.7782794100389228e-22
2456728.25,1.7782794100389228e-23
2456733.5,3.1622776601683793e-23
2456795.8653,3.162277660168379e-08
2456801.8722,3.162277660168379e-08
2456806.859,1e-08
2456807.8549,5.623413251903491e-09
2456828.8639,1.7782794100389228e-09
2456831.7,5.623413251903491e-09
2456835.7,3.1622776601683795e-10
2456836.6,1.778279410038923e-10
2456836.7,1.778279410038923e-10
2456837.6,1.778279410038923e-10
2456837.7,1.778279410038923e-10
2456839.8604,5.623413251903491e-10
2456842.9,1e-10
2456845.875,3.162277660168379e-08
2456848.82292,1.4962356560944298e-10
2456849.86458,7.498942093324558e-09
2456850.552,3.1622776601683795e-09
2456852.9,1e-10
2456853.8729,1.778279410038923e-10
2456854.81597,1.1220184543019653e-11
2456855.587,1e-10
2456855.8,5.6234132519034906e-11
2456856.6,1.778279410038923e-10
2456857.56,1.778279410038923e-10
2456857.8625,1.778279410038923e-10
2456858.56,5.623413251903491e-10
2456858.859,1e-10
2456859.8597,1e-10
2456860.563,5.6234132519034906e-11
2456860.80486,7.498942093324559e-12
2456861.578,1.7782794100389227e-11
2456861.85417,1e-10
2456862.55,1.7782794100389227e-11
2456862.6,1.7782794100389227e-11
2456863.563,3.1622776601683794e-11
2456863.6,5.6234132519034906e-11
2456863.83333,3.1622776601683794e-11
2456864.766,5.6234132519034906e-11
2456864.88333,3.1622776601683794e-12
2456865.3125,3.1622776601683794e-12
2456865.8667,3.1622776601683794e-11
2456866.5375,1e-10
2456866.9,5.6234132519034904e-12
2456868.8,3.1622776601683794e-12
2456869.583,3.1622776601683794e-12
2456869.6271,5.6234132519034904e-12
2456870.3194,1e-11
2456871.56,1.7782794100389227e-11
2456871.562,5.6234132519034906e-11
2456871.6,3.1622776601683794e-12
2456872.5368,3.1622776601683794e-12
2456872.559,1e-11
2456872.581,1.7782794100389228e-12
2456872.8715,1e-11
2456873.51389,1.7782794100389228e-12
2456873.6,5.6234132519034904e-12
2456874.27,5.6234132519034904e-12
2456874.86806,5.62341325190349e-13
2456875.2958,3.1622776601683794e-12
2456875.8576,1.7782794100389227e-11
2456876.8556,1e-11
2456877.6014,3.1622776601683794e-12
2456878.54,1e-12
2456878.8,1.7782794100389227e-13
2456878.8535,1e-11
2456880.875,1e-12
2456882.6396,3.162277660168379e-13
2456882.9,1.7782794100389227e-13
2456885.562,5.62341325190349e-13
2456886.5417,1e-12
2456886.57847,5.62341325190349e-13
2456887.57,1.7782794100389227e-13
2456888.53472,1.7782794100389227e-13
2456888.9,1e-13
2456889.54,1e-13
2456889.8,1e-15
2456890.5979,3.162277660168379e-13
2456890.7,3.1622776601683796e-14
2456890.8646,3.162277660168379e-13
2456891.5354,3.162277660168379e-13
2456891.8542,1.7782794100389227e-13
2456892.3882,1e-14
2456892.6118,5.6234132519034906e-14
2456892.6319,5.6234132519034904e-15
2456893.544,3.1622776601683796e-14
2456893.603,1.7782794100389227e-13
2456894.47,3.1622776601683794e-15
2456894.55347,3.1622776601683794e-15
2456895.4798,3.1622776601683796e-14
2456895.5625,3.1622776601683794e-15
2456896.542,1e-14
2456896.8493,1.7782794100389227e-14
2456897.43,1e-15
2456897.4583,1.7782794100389227e-13
2456897.479,5.6234132519034904e-15
2456897.5,1.7782794100389227e-14
2456897.57,1e-15
2456897.7125,1e-14
2456897.8611,3.1622776601683796e-14
2456897.9,3.1622776601683794e-15
2456898.6,5.62341325190349e-17
2456898.8569,3.1622776601683796e-14
2456898.9,1e-14
2456899.524,5.6234132519034904e-15
2456899.604,5.6234132519034906e-14
2456899.62,3.1622776601683794e-15
2456899.6479,1.7782794100389227e-14
2456899.6556,3.1622776601683794e-15
2456899.7,3.1622776601683794e-15
2456902.2924,3.1622776601683794e-15
2456902.608,5.62341325190349e-17
2456902.674,1e-15
2456903.46,3.1622776601683794e-15
2456903.632,3.1622776601683793e-16
2456904.59,5.6234132519034904e-15
2456904.632,3.1622776601683793e-16
2456904.72708,3.1622776601683793e-16
2456905.3021,1e-16
2456905.87431,1.7782794100389228e-16
2456906.65,3.1622776601683796e-17
2456907.4965,3.1622776601683793e-16
2456907.6,5.62341325190349e-17
2456907.8,1.7782794100389228e-16
2456908.569,5.623413251903491e-16
2456908.9,3.1622776601683796e-17
2456913.52083,3.1622776601683796e-17
2456915.5424,3.1622776601683796e-17
2456915.6,3.1622776601683795e-18
2456916.6069,5.623413251903491e-18
2456917.64861,1.7782794100389228e-17
2456917.7,1e-17
2456918.5,5.623413251903491e-18
2456918.9,3.1622776601683795e-18
2456919.39,1.7782794100389228e-17
2456919.48,3.1622776601683795e-18
2456919.5792,1e-17
2456919.646,5.623413251903491e-18
2456920.52,1e-17
2456920.53819,1e-17
2456920.6,1e-17
2456920.646,1.778279410038923e-18
2456921.2083,1.778279410038923e-18
2456921.6,1e-17
2456921.628,5.623413251903491e-18
2456921.648,1e-17
2456922.5556,5.623413251903491e-16
2456923.419,1.7782794100389228e-16
2456923.6,3.1622776601683795e-18
2456923.65139,1.7782794100389228e-17
2456924.4667,5.623413251903491e-18
2456924.48,1e-18
2456924.87014,3.1622776601683795e-18
2456925.3942,5.623413251903491e-18
2456925.447,5.623413251903491e-19
2456926.4847,1e-17
2456926.56944,5.623413251903491e-19
2456926.7,3.1622776601683795e-18
2456927.535,3.162277660168379e-19
2456927.6,1e-18
2456927.63,3.1622776601683795e-18
2456927.68333,7.498942093324559e-19
2456927.90278,1.995262314968883e-18
2456928.406,1e-18
2456928.44,3.1622776601683795e-18
2456928.4618,1.778279410038923e-18
2456928.51,5.623413251903491e-19
2456928.72222,5.623413251903491e-18
2456929.615,3.162277660168379e-19
2456929.9,1e-18
2456930.48264,1e-18
2456930.8319,1e-18
2456931.13681,5.623413251903491e-19
2456931.35,1e-18
2456931.5,1e-18
2456932.51,1.7782794100389228e-20
2456932.5618,1.7782794100389227e-19
2456933.424,3.162277660168379e-19
2456933.427,1.7782794100389227e-19
2456934.4,3.162277660168379e-19
2456934.406,3.162277660168379e-19
2456934.43,5.623413251903491e-19
2456934.56597,3.162277660168379e-19
2456935.385,3.162277660168379e-19
2456935.3854,1.7782794100389228e-20
2456936.5993,1.778279410038923e-18
2456939.6715,5.62341325190349e-20
2456941.8,3.162277660168379e-20
2456942.378,5.62341325190349e-20
2456942.625,3.162277660168379e-20
2456942.7,1.7782794100389227e-19
2456944.33,1e-20
2456944.4,5.62341325190349e-20
2456945.375,1.7782794100389228e-20
2456945.4188,1.7782794100389227e-19
2456945.43403,3.162277660168379e-20
2456946.3667,1e-20
2456947.88542,5.6234132519034906e-21
2456948.33,5.6234132519034906e-21
2456948.44,5.6234132519034906e-21
2456948.46,1.778279410038923e-21
2456948.56,1.7782794100389228e-20
2456948.77778,5.6234132519034906e-21
2456949.3744,1.7782794100389228e-20
2456949.382,5.6234132519034906e-21
2456949.385,3.1622776601683792e-21
2456949.4,3.162277660168379e-20
2456949.43819,5.6234132519034906e-21
2456949.69653,4.2169650342858226e-21
2456950.00208,1e-20
2456950.351,5.6234132519034906e-21
2456950.3604,3.162277660168379e-20
2456950.39,1e-19
2456950.41,1e-20
2456950.446,3.1622776601683792e-21
2456950.4806,1e-19
2456950.5,5.6234132519034906e-21
2456950.59,1e-20
2456950.6,3.1622776601683792e-21
2456951.3,1.7782794100389227e-19
2456951.46181,5.62341325190349e-20
2456952.598,3.1622776601683792e-21
2456952.9,5.6234132519034906e-21
2456953.4,1.7782794100389228e-20
2456953.42292,5.6234132519034906e-21
2456953.6,1e-20
2456953.72639,2.6607250597987922e-21
2456954.4,1e-19
2456954.43,3.1622776601683793e-22
2456955.06528,5.6234132519034906e-21
2456955.40278,1.778279410038923e-21
2456956.31042,1.778279410038923e-21
2456956.33,3.1622776601683792e-21
2456956.4313,3.1622776601683792e-21
2456956.46,3.162277660168379e-20
2456956.5069,1.7782794100389228e-22
2456957.60972,2.6607250597987922e-21
2456957.6278,1.778279410038923e-21
2456958.34,3.1622776601683792e-21
2456958.4,1.778279410038923e-21
2456958.4049,1.778279410038923e-21
2456958.449,1.778279410038923e-21
2456958.479,5.6234132519034906e-21
2456958.6,3.1622776601683792e-21
2456958.6097,3.162277660168379e-20
2456959.3,5.6234132519034906e-21
2456959.3889,1.778279410038923e-21
2456959.396,3.1622776601683792e-21
2456959.4854,3.162277660168379e-20
2456960.4035,1e-21
2456960.41,1.7782794100389228e-20
2456960.5,1.778279410038923e-21
2456960.5903,1.778279410038923e-21
2456960.67917,1.778279410038923e-21
2456960.80208,1e-21
2456961.4,1e-21
2456961.50833,3.1622776601683792e-21
2456962.375,5.6234132519034906e-21
2456962.40278,3.1622776601683793e-22
2456962.438,1e-21
2456963.0375,3.1622776601683792e-21
2456963.375,3.1622776601683792e-21
2456963.8,1e-21
2456964.3,5.6234132519034906e-21
2456964.667,3.1622776601683792e-21
2456965.37,5.623413251903491e-22
2456965.428,1e-21
2456966.4007,3.1622776601683792e-21
2456967.464,3.1622776601683792e-21
2456969.7,5.623413251903491e-23
2456971.3,5.623413251903491e-22
2456972.34722,1.7782794100389228e-22
2456972.362,5.623413251903491e-22
2456972.375,5.623413251903491e-22
2456972.5,1.778279410038923e-21
2456972.65903,5.623413251903491e-22
2456972.712,3.1622776601683793e-22
2456972.93194,1.778279410038923e-21
2456973.98125,5.623413251903491e-22
2456974.05764,3.1622776601683793e-22
2456975.4903,1e-21
2456975.70069,3.1622776601683793e-22
2456976.2,5.623413251903491e-23
2456976.31,1.7782794100389228e-22
2456976.32,1e-21
2456976.326,1e-21
2456976.354,1e-23
2456976.99514,1e-21
2456977.97708,5.623413251903491e-22
2456978.0604,3.1622776601683793e-23
2456978.42014,5.623413251903491e-23
2456978.97986,1e-21
2456980.3146,3.1622776601683793e-22
2456980.4,1.778279410038923e-21
2456980.46111,6.683439175686189e-23
2456980.4771,1.778279410038923e-21
2456980.57361,1.778279410038923e-21
2456980.91736,1e-21
2456981.34028,1.7782794100389228e-22
2456981.4479,1.778279410038923e-21
2456982.3,1.7782794100389228e-22
2456982.3,1.7782794100389228e-22
2456982.33,1e-21
2456982.35,5.623413251903491e-23
2456982.354,3.1622776601683793e-23
2456982.38,5.623413251903491e-23
2456982.38,5.623413251903491e-22
2456982.39028,1e-21
2456982.419,1.778279410038923e-21
2456982.5,1.7782794100389228e-23
2456982.5,1e-22
2456982.8,1.7782794100389228e-22
2456983.375,3.1622776601683793e-23
2456983.4,1e-21
2456983.642,1e-23
2456983.95764,1.7782794100389228e-22
2456984.33611,3.1622776601683793e-23
2456985.05972,1e-22
2456985.378,3.1622776601683793e-23
2456985.399,1.7782794100389228e-23
2456985.479,3.1622776601683793e-23
2456986.3,1e-21
2456986.354,1.7782794100389228e-23
2456986.95694,5.623413251903491e-22
2456987.354,1.7782794100389228e-23
2456988.5,5.623413251903491e-23
2456988.65278,5.623413251903491e-23
2456988.95903,1.7782794100389228e-22
2456989.375,1.7782794100389228e-23
2456989.94931,1.7782794100389228e-22
2456991.299,5.623413251903491e-23
2456991.9375,1.7782794100389228e-22
2456992.3,5.623413251903491e-23
2456992.9,1.7782794100389228e-22
2456993.1306,5.623413251903491e-24
2456993.3063,3.1622776601683793e-22
2456993.4444,1e-23
2456993.6,1e-23
2456993.99306,1.7782794100389228e-22
2456994.42361,1e-23
2456995.94306,1e-22
2456997.2625,1.7782794100389228e-22
2456997.409,5.623413251903491e-24
2456999.228,1e-23
2456999.583,1.778279410038923e-24
2457000.0778,5.623413251903491e-24
2457000.3125,1.7782794100389228e-23
2457001.22,3.1622776601683793e-23
2457001.23889,1e-23
2457003.3132,1e-22
2457003.4722,1e-23
2457003.7,1e-23
2457004.2,3.1622776601683793e-23
2457004.2,3.1622776601683793e-23
2457004.2,1.7782794100389228e-22
2457004.29,1.7782794100389228e-23
2457004.301,3.1622776601683793e-23
2457004.7,1.7782794100389228e-23
2457005.208,3.1622776601683795e-24
2457005.366,3.1622776601683795e-24
2457005.4479,1e-23
2457005.98194,1e-22
2457006.24,1e-23
2457006.255,3.1622776601683793e-23
2457006.5,3.1622776601683795e-24
2457006.61806,5.623413251903491e-24
2457007.00139,1e-23
2457007.236,1e-23
2457007.369,5.623413251903491e-24
2457007.413,1.7782794100389228e-23
2457007.5,5.623413251903491e-24
2457008.23,5.623413251903491e-24
2457008.25,3.1622776601683795e-24
2457008.3271,1e-22
2457009.95069,1.7782794100389228e-23
2457010.21,1e-22
2457010.4792,1e-23
2457011.271,1.778279410038923e-24
2457011.3,1.7782794100389228e-23
2457011.3,5.623413251903491e-23
2457011.31,1e-23
2457011.348,1e-21
2457011.403,1e-23
2457011.5,5.623413251903491e-24
2457011.97986,3.1622776601683793e-23
2457013.0271,5.623413251903491e-24
2457013.19,1e-22
2457013.2,1.7782794100389228e-23
2457013.3611,1e-23
2457013.94444,5.623413251903491e-23
2457014.28819,1.778279410038923e-24
2457014.95,5.623413251903491e-23
2457015.23,1e-22
2457015.4,1e-23
2457015.94375,1e-22
2457016.245,5.623413251903491e-24
2457016.246,5.623413251903491e-24
2457016.34,1e-22
2457016.378,1e-23
2457016.438,1.778279410038923e-24
2457016.94236,5.623413251903491e-23
2457017.3,3.1622776601683795e-24
2457017.3132,1.7782794100389228e-22
2457017.61458,1.778279410038923e-24
2457017.70486,1e-22
2457017.93056,5.623413251903491e-23
2457018.1056,5.623413251903491e-24
2457018.19,1e-22
2457018.23,5.623413251903491e-23
2457018.4,1.7782794100389228e-23
2457018.604,1.778279410038923e-24
2457019.448,1.778279410038923e-24
2457019.95694,5.623413251903491e-23
2457020.4653,1e-24
2457020.5007,1.7782794100389228e-23
2457020.6,3.1622776601683795e-24
2457020.6,5.623413251903491e-24
2457020.93681,5.623413251903491e-23
2457022.2826,5.623413251903491e-23
2457023.6,1e-23
2457023.65764,1.7782794100389228e-23
2457026.3715,2.660725059798814e-24
2457026.407,1e-23
2457027.2,1e-23
2457027.23,5.623413251903491e-23
2457027.3,5.623413251903491e-24
2457027.3375,5.623413251903491e-23
2457028.3542,1.7782794100389228e-23
2457029.263,5.623413251903491e-24
2457029.264,3.1622776601683793e-23
2457029.265,1.778279410038923e-24
2457029.67708,3.1622776601683795e-24
2457030.3542,1e-23
2457030.5,5.623413251903491e-24
2457031.365,1e-23
2457031.93056,1.7782794100389228e-23
2457032.291,1.7782794100389228e-22
2457032.35,1e-22
2457032.35,5.623413251903491e-23
2457033.2,1.7782794100389228e-22
2457033.25,3.1622776601683793e-23
2457033.26,1.7782794100389228e-23
2457034.0424,5.623413251903491e-24
2457034.29167,1.333521432163324e-23
2457034.2951,1e-23
2457035.97847,1e-23
2457036.2,1e-23
2457036.24028,1e-23
2457036.29,1e-23
2457036.2924,1e-23
2457036.3,3.1622776601683793e-23
2457036.31,5.623413251903491e-23
2457036.3819,2.660725059798814e-24
2457036.6,5.623413251903491e-24
2457036.6,3.1622776601683795e-24
2457037.375,5.623413251903491e-25
2457037.99375,5.623413251903491e-24
2457038.3681,1e-23
2457039.237,5.623413251903491e-24
2457039.25,1e-23
2457039.26,1e-23
2457039.282,1.7782794100389228e-23
2457039.3028,5.623413251903491e-23
2457039.304,1e-24
2457039.33333,5.623413251903491e-24
2457039.373,1.778279410038923e-24
2457039.92917,5.623413251903491e-24
2457040.312,5.623413251903491e-25
2457040.4,1e-23
2457041.27708,1e-23
2457042.5,5.623413251903491e-24
2457042.60069,3.1622776601683795e-24
2457043.3819,5.956621435290134e-24
2457045.2639,3.1622776601683793e-22
2457046.5,1.778279410038923e-24
2457047.3,1e-23
2457047.33,1.7782794100389228e-22
2457048.2187,3.1622776601683793e-23
2457049.25556,1.7782794100389228e-23
2457051.24,1e-22
2457051.3819,3.1622776601683793e-23
2457051.6,3.1622776601683793e-23
2457052.3243,5.623413251903491e-22
2457053.305,3.1622776601683795e-24
2457053.5,5.623413251903491e-24
2457054.24,1e-22
2457054.24,1e-23
2457055.335,3.1622776601683793e-22
2457056.31597,1e-21
2457056.91806,1e-22
2457057.3049,3.1622776601683793e-22
2457057.92847,3.1622776601683793e-23
2457059.25,3.1622776601683793e-22
2457059.257,3.1622776601683793e-23
2457060.276,1.7782794100389228e-22
2457060.281,1.7782794100389228e-22
2457061.3,1e-23
2457061.57292,3.1622776601683793e-23
2457062.2722,5.623413251903491e-22
2457062.292,3.1622776601683795e-24
2457062.3,3.1622776601683793e-23
2457062.3125,4.7315125896148126e-23
2457063.16736,5.623413251903491e-23
2457063.2604,5.623413251903491e-23
2457063.3,3.1622776601683793e-23
2457064.29,5.623413251903491e-23
2457064.5,3.1622776601683793e-23
2457065.0174,1.7782794100389228e-23
2457066.22,5.623413251903491e-22
2457066.24444,1e-21
2457066.3,1.778279410038923e-21
2457066.30903,1e-22
2457066.336,1e-21
2457067.2,1.7782794100389228e-22
2457067.2,3.1622776601683793e-23
2457067.25,3.1622776601683793e-23
2457067.2812,1.7782794100389228e-22
2457067.325,2.511886431509572e-22
2457068.2757,5.623413251903491e-22
2457068.29,5.623413251903491e-23
2457068.3,3.1622776601683793e-22
2457068.3,5.623413251903491e-22
2457068.5,3.1622776601683793e-22
2457069.3,1e-21
2457069.354,1.7782794100389228e-22
2457069.65619,1e-22
2457071.4,5.623413251903491e-23
2457071.91111,1e-22
2457072.2708,2.5118864315095924e-23
2457072.284,1e-23
2457072.3139,5.623413251903491e-22
2457072.90764,1.7782794100389228e-23
2457073.5,5.623413251903491e-22
2457073.55903,3.1622776601683793e-22
2457074.2,3.1622776601683793e-23
2457074.22,5.623413251903491e-22
2457075.3,1e-22
2457075.3194,1.122018454301956e-21
2457075.323,1.778279410038923e-21
2457076.90486,1.7782794100389228e-23
2457079.90347,1e-22
2457080.2778,1e-19
2457080.301,1.778279410038923e-21
2457082.2708,1.059253725177294e-22
2457083.2986,8.413951416451965e-21
2457083.342,1.778279410038923e-21
2457083.5,3.1622776601683792e-21
2457083.90972,1.7782794100389228e-22
2457084.5,5.6234132519034906e-21
2457084.90347,3.1622776601683793e-22
2457085.2,1.7782794100389228e-20
2457085.2,5.6234132519034906e-21
2457085.23,1.778279410038923e-21
2457085.3083,1e-19
2457086.2569,5.62341325190349e-20
2457087.28,3.162277660168379e-19
2457088.25,1.7782794100389228e-20
2457089.2545,5.62341325190349e-20
2457089.2875,3.162277660168379e-20
2457089.324,1.7782794100389228e-20
2457090.2,5.6234132519034906e-21
2457090.25,5.6234132519034906e-21
2457090.4549,5.623413251903491e-19
2457091.2,5.6234132519034906e-21
2457091.2,5.62341325190349e-20
2457093.3056,1.7782794100389227e-19
2457094.2917,5.308844442309901e-20
2457096.317,3.1622776601683795e-18
2457096.3313,3.162277660168379e-20
2457098.309,8.413951416451965e-18
2457099.2,1e-18
2457099.27,5.623413251903491e-18
2457099.5,5.623413251903491e-18
2457099.6,3.1622776601683795e-18
2457102.3,3.162277660168379e-20
2457151.8667,1e-06
2457170.29028,5.623413251903491e-09
2457174.3021,5.6234132519034905e-08
2457182.875,1.7782794100389228e-09
2457194.3292,5.623413251903491e-10
2457195.2583,5.623413251903491e-10
2457195.29167,1.778279410038923e-10
2457196.2847,3.1622776601683795e-10
2457200.8424,1e-10
2457201.3111,1e-10
2457201.8778,5.6234132519034906e-11
2457202.4049,1.7782794100389227e-11
2457202.8729,5.6234132519034906e-11
2457203.29722,5.6234132519034906e-11
2457203.8,1.778279410038923e-10
2457207.5625,5.6234132519034906e-11
2457214.64,1.7782794100389228e-12
2457214.8,1e-12
2457217.6389,3.162277660168379e-13
2457219.562,5.6234132519034906e-14
2457224.524,1e-15
2457225.7188,1e-12
2457225.8,1.7782794100389227e-13
2457225.9,1e-13
2457226.56,1.7782794100389227e-14
2457228.508,3.1622776601683796e-14
2457229.6181,3.1622776601683796e-14
2457230.2639,1e-14
2457232.577,1.7782794100389227e-14
2457234.8056,1.7782794100389227e-15
2457235.8,1.7782794100389227e-15
2457239.2937,5.623413251903491e-16
2457239.625,1e-15
2457241.85972,3.1622776601683796e-17
2457243.5625,1.5848931924611109e-16
2457243.58,1.7782794100389228e-16
2457244.52083,1.7782794100389228e-17
2457244.59,3.1622776601683796e-17
2457244.84583,1.7782794100389228e-17
2457245.535,3.1622776601683796e-17
2457245.6,3.1622776601683796e-17
2457246.78611,1.333521432163324e-17
2457246.8,5.62341325190349e-17
2457246.9,3.1622776601683796e-17
2457247.5,1e-16
2457247.6,5.62341325190349e-17
2457248.5208,3.1622776601683796e-17
2457248.8903,1e-16
2457249.55,1.7782794100389228e-17
2457250.3674,1e-17
2457250.576,5.623413251903491e-18
2457250.623,1.7782794100389228e-17
2457253.58,1.7782794100389228e-17
2457253.7,1e-17
2457254.57639,1e-17
2457254.6215,3.1622776601683796e-17
2457254.7931,5.623413251903491e-18
2457255.43056,1e-16
2457255.75417,1e-17
2457256.5625,1e-17
2457256.8,5.623413251903491e-18
2457257.49,1.7782794100389228e-17
2457257.5833,1e-17
2457258.5,1e-17
2457258.559,1.778279410038923e-18
2457258.5625,1.7782794100389228e-17
2457259.4722,1.7782794100389228e-17
2457259.5035,5.623413251903491e-18
2457260.5069,1.7782794100389228e-17
2457261.58,5.623413251903491e-18
2457262.6,1e-18
2457262.619,1e-18
2457262.635,1.778279410038923e-18
2457262.70972,1e-17
2457263.516,1e-17
2457263.58,3.1622776601683795e-18
2457263.6,1.778279410038923e-18
2457267.657,3.162277660168379e-19
2457269.3382,1.778279410038923e-18
2457269.8,5.623413251903491e-19
2457270.6681,5.623413251903491e-19
2457271.0,3.1622776601683795e-18
2457271.67,5.623413251903491e-19
2457272.5243,5.623413251903491e-19
2457272.57431,1e-18
2457272.82292,3.162277660168379e-19
2457273.63,1e-19
2457274.50347,5.623413251903491e-19
2457274.5556,5.62341325190349e-20
2457275.469,5.623413251903491e-19
2457275.524,1.7782794100389227e-19
2457275.94653,1.7782794100389227e-19
2457276.589,5.62341325190349e-20
2457277.22917,1.7782794100389227e-19
2457278.0,3.1622776601683795e-18
2457278.4,3.162277660168379e-19
2457278.44236,3.162277660168379e-19
2457278.4514,3.162277660168379e-19
